date,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location_type,distance_miles
2014-12-01,460000.0,3211240370,3211240370,4.0,2.25,2690.0,36114.0,2.0,0.0,0.0,4,9,2690.0,0.0,1986,0.0,98092,47.3106,-122.116,2570.0,35091.0,Urban,22.7841323902895
2015-03-13,299000.0,8142000060,8142000060,5.0,2.5,1940.0,9389.0,1.0,0.0,0.0,4,7,1290.0,650.0,1960,0.0,98155,47.7438,-122.328,1810.0,9390.0,Urban,9.509741082903236
2015-01-29,231000.0,5595900316,5595900316,4.0,1.0,1220.0,5120.0,1.5,0.0,0.0,5,6,1220.0,0.0,1940,0.0,98022,47.205,-121.996,1540.0,7670.0,Rural,31.86775394022931
2014-08-20,195000.0,4312700200,4312700200,3.0,1.0,1300.0,9600.0,1.0,0.0,0.0,4,6,1300.0,0.0,1975,,98092,47.3037,-122.107,1150.0,10222.0,Urban,23.398751601869677
2015-03-02,895000.0,5700001895,5700001895,4.0,1.5,3390.0,6200.0,2.0,,0.0,4,8,2530.0,860.0,1916,0.0,98144,47.58,-122.29,3080.0,6000.0,Urban,2.669473611265863
2014-05-07,1110000.0,1424200070,1424200070,4.0,1.5,2310.0,13300.0,1.0,0.0,0.0,3,7,1890.0,420.0,1950,0.0,98004,47.6232,-122.21,2840.0,12744.0,Urban,5.8074045354596615
2014-06-26,339000.0,1708400370,1708400370,2.0,1.0,950.0,7954.0,1.0,0.0,0.0,4,7,950.0,0.0,1941,,98108,47.557,-122.306,1180.0,6828.0,Urban,3.610699495337583
2015-04-11,885000.0,5457801925,5457801925,4.0,3.75,2400.0,3520.0,1.0,0.0,0.0,3,7,1370.0,1030.0,1924,,98109,47.6295,-122.346,2230.0,1419.0,Urban,1.7352706582172266
2014-11-03,375000.0,2895600350,2895600350,3.0,1.0,1780.0,5236.0,1.5,0.0,0.0,5,6,1050.0,730.0,1944,,98146,47.5119,-122.386,1260.0,5320.0,Urban,6.983817115743192
2014-08-04,367400.0,4036801070,4036801070,4.0,1.5,1280.0,7400.0,1.0,,0.0,3,7,1280.0,0.0,1958,0.0,98008,47.6023,-122.123,1310.0,7400.0,Urban,9.745458720770172
2015-04-24,700000.0,976000879,976000879,4.0,2.0,1930.0,5398.0,1.0,0.0,0.0,3,7,1430.0,500.0,1953,0.0,98119,47.646,-122.363,1910.0,4902.0,Urban,3.103815013107615
2015-01-30,667000.0,7923100400,7923100400,5.0,2.25,2560.0,10360.0,1.0,0.0,0.0,4,8,1870.0,690.0,1966,,98008,47.5819,-122.126,2070.0,7875.0,Urban,9.749511510863613
2014-12-22,200000.0,7129304200,7129304200,2.0,1.0,920.0,5250.0,1.0,0.0,0.0,4,6,920.0,0.0,1906,0.0,98118,47.5177,-122.266,1210.0,5250.0,Urban,6.847897159223413
2015-04-15,552775.0,2225069062,2225069062,3.0,2.5,1900.0,18414.0,2.0,0.0,0.0,3,8,1900.0,0.0,1971,20070.0,98074,47.6326,-122.015,2900.0,39921.0,Urban,14.881273116622587
2014-07-22,452000.0,3343903240,3343903240,3.0,2.0,2270.0,148975.0,1.0,,0.0,4,6,1270.0,1000.0,1900,19800.0,98056,47.5092,-122.195,2210.0,17388.0,Urban,9.26248696286019
2014-11-21,418000.0,5095401360,5095401360,3.0,2.5,2080.0,16050.0,1.0,0.0,0.0,5,8,1360.0,720.0,1978,0.0,98059,47.4694,-122.069,1790.0,14550.0,Urban,15.491260082324654
2015-02-12,601500.0,2547200160,2547200160,3.0,1.75,1460.0,10128.0,1.0,0.0,0.0,3,8,1460.0,0.0,1968,20000.0,98033,47.6709,-122.167,2240.0,10154.0,Urban,8.892295214644363
2014-05-05,600000.0,124069032,124069032,3.0,1.75,1670.0,39639.0,1.0,0.0,0.0,4,8,1670.0,0.0,1976,19920.0,98075,47.5929,-121.989,2330.0,30492.0,Urban,16.012461840608232
2015-04-24,340000.0,7300400320,7300400320,4.0,2.5,2810.0,6481.0,2.0,0.0,0.0,3,9,2810.0,0.0,1998,0.0,98092,47.333,-122.172,2660.0,6958.0,Urban,20.30466367030978
2014-08-26,310000.0,7212660560,7212660560,3.0,2.5,2370.0,6752.0,2.0,0.0,0.0,3,8,2370.0,0.0,1994,0.0,98003,47.2703,-122.312,1870.0,7455.0,Urban,23.228881680498105
2014-12-17,290000.0,3343902650,3343902650,2.0,1.75,1700.0,18000.0,1.0,0.0,0.0,3,8,1700.0,0.0,1972,0.0,98056,47.5066,-122.194,1700.0,8225.0,Urban,9.425212556373666
2015-04-24,438000.0,3034200036,3034200036,2.0,1.0,1630.0,9255.0,1.0,0.0,0.0,3,7,1630.0,0.0,1941,0.0,98133,47.7222,-122.332,1800.0,8000.0,Urban,8.015321220907992
2015-02-24,718000.0,1498303855,1498303855,4.0,2.75,2930.0,4408.0,1.0,0.0,0.0,5,8,1660.0,1270.0,1939,0.0,98144,47.5841,-122.295,2200.0,4000.0,Urban,2.3066148256240107
2014-06-20,200000.0,1446404015,1446404015,2.0,1.0,860.0,6600.0,1.0,0.0,0.0,5,6,860.0,0.0,1949,0.0,98168,47.4878,-122.324,1030.0,6732.0,Urban,8.18987188938361
2014-05-28,479900.0,5467910140,5467910140,3.0,2.0,1980.0,12150.0,1.0,0.0,0.0,3,9,1980.0,0.0,1994,0.0,98042,47.3657,-122.152,2200.0,12150.0,Urban,18.62466164499508
2015-04-23,400000.0,2472920800,2472920800,3.0,2.5,2080.0,7877.0,2.0,0.0,0.0,3,9,2080.0,0.0,1987,0.0,98058,47.4395,-122.151,2550.0,7660.0,Urban,14.28586142633221
2015-03-23,219950.0,7147600070,7147600070,3.0,1.0,1060.0,10042.0,1.0,0.0,0.0,4,7,1060.0,0.0,1957,,98188,47.4434,-122.283,1130.0,10925.0,Urban,11.48000681332089
2014-08-27,300000.0,3820350140,3820350140,3.0,2.5,1590.0,3381.0,2.0,0.0,0.0,3,7,1590.0,0.0,2000,0.0,98019,47.7344,-121.986,1820.0,3383.0,Rural,18.379578077874562
2014-08-05,437000.0,520700125,520700125,3.0,2.25,1980.0,8775.0,1.0,0.0,0.0,3,7,1290.0,690.0,1959,0.0,98177,47.7753,-122.359,1550.0,9240.0,Urban,11.751198049104424
2014-07-10,350000.0,3211200140,3211200140,4.0,2.0,1720.0,7210.0,1.0,0.0,0.0,3,7,860.0,,1971,0.0,98034,47.7307,-122.239,1250.0,7210.0,Urban,9.631854448164987
2014-09-29,626000.0,250000320,250000320,4.0,1.75,1350.0,9293.0,1.0,0.0,0.0,4,7,1350.0,0.0,1954,0.0,98004,47.6335,-122.196,1890.0,9293.0,Urban,6.613580428962065
2015-02-24,490000.0,6139800640,6139800640,3.0,2.5,2080.0,12032.0,2.0,0.0,0.0,3,8,2080.0,0.0,1978,0.0,98077,47.7455,-122.073,2320.0,9900.0,Urban,15.425962979230782
2014-05-20,289000.0,6699000710,6699000710,3.0,2.5,2090.0,4700.0,2.0,0.0,0.0,3,8,2090.0,0.0,2002,0.0,98042,47.3724,-122.104,2740.0,5040.0,Urban,19.349719556307004
2014-11-14,595000.0,7010700550,7010700550,3.0,2.5,2030.0,5100.0,2.0,0.0,0.0,3,7,2030.0,0.0,2008,0.0,98199,47.6594,-122.397,1790.0,4380.0,Urban,4.758697256992864
2015-04-14,389000.0,3293700521,3293700521,3.0,1.75,1820.0,8028.0,1.0,0.0,0.0,3,7,1220.0,600.0,1980,0.0,98133,47.7466,-122.355,1940.0,11100.0,Urban,9.759628185999654
2014-09-15,240000.0,6929604005,6929604005,3.0,2.0,1300.0,5000.0,1.0,0.0,0.0,4,7,1300.0,0.0,1983,0.0,98198,47.3837,-122.304,1630.0,7500.0,Urban,15.430082188636453
2014-06-17,382500.0,3216900070,3216900070,4.0,2.5,2210.0,7079.0,2.0,0.0,0.0,3,8,2210.0,0.0,1993,0.0,98031,47.4206,-122.183,1970.0,7000.0,Urban,14.59068288105724
2014-05-09,511555.0,7922800160,7922800160,3.0,2.0,1400.0,7293.0,1.0,0.0,0.0,4,7,1400.0,0.0,1963,0.0,98008,47.586,-122.12,1600.0,7960.0,Urban,9.981112950503716
2014-09-10,710500.0,6610000320,6610000320,3.0,1.75,2040.0,4125.0,1.5,0.0,0.0,4,8,1540.0,500.0,1917,0.0,98107,47.6608,-122.359,1620.0,4400.0,Urban,3.975214902051309
2014-05-21,429000.0,5561400140,5561400140,3.0,2.5,2420.0,49928.0,2.0,0.0,0.0,3,8,1860.0,560.0,1985,0.0,98027,47.463,-122.008,2620.0,37301.0,Urban,18.069489983506852
2014-07-23,170000.0,7686202065,7686202065,4.0,1.75,1920.0,7500.0,1.0,0.0,0.0,4,7,1920.0,0.0,1962,0.0,98198,47.4222,-122.318,1490.0,8000.0,Urban,12.730973037054241
2014-08-21,2140000.0,4107100204,4107100204,4.0,3.25,3860.0,17820.0,1.0,0.0,4.0,4,10,2630.0,1230.0,1975,,98004,47.6224,-122.215,4590.0,23760.0,Urban,5.56818501056273
2015-04-08,480000.0,7214810510,7214810510,5.0,2.75,2760.0,7200.0,1.0,0.0,0.0,3,7,1430.0,1330.0,1979,0.0,98072,47.7563,-122.147,2460.0,8750.0,Urban,13.480221542511563
2014-07-20,1670000.0,5350201180,5350201180,4.0,3.75,3450.0,8395.0,2.0,0.0,4.0,4,10,2640.0,810.0,1993,,98122,47.6134,-122.282,3180.0,5183.0,Urban,2.3862919465797616
2014-05-13,225000.0,8148600055,8148600055,3.0,1.0,1040.0,6535.0,1.0,0.0,0.0,3,6,1040.0,0.0,1947,0.0,98168,47.4906,-122.306,1100.0,6535.0,Urban,8.079899933463244
2014-12-01,615000.0,226039270,226039270,3.0,1.75,2220.0,7224.0,1.0,0.0,2.0,3,8,2040.0,180.0,1975,0.0,98177,47.774,-122.384,2540.0,9990.0,Urban,11.843204888446243
2014-11-20,438950.0,1220069035,1220069035,4.0,2.5,2470.0,385506.0,2.0,0.0,3.0,3,7,2470.0,0.0,1991,0.0,98022,47.2396,-121.993,1680.0,158994.0,Rural,29.88278913616806
2015-03-04,242000.0,7466900320,7466900320,3.0,1.75,1300.0,9856.0,1.0,0.0,0.0,4,7,1300.0,0.0,1962,0.0,98003,47.3448,-122.298,1400.0,9600.0,Urban,18.13218369272053
2014-07-16,560000.0,8078430030,8078430030,3.0,2.5,1960.0,9686.0,1.0,0.0,0.0,3,8,1460.0,500.0,1989,0.0,98074,47.6339,-122.026,1960.0,8254.0,Urban,14.384446713322541
2014-10-03,857500.0,9523100550,9523100550,3.0,1.5,2040.0,3960.0,2.0,0.0,2.0,5,8,2040.0,0.0,1928,0.0,98103,47.6658,-122.355,1540.0,3400.0,Urban,4.254005865908494
2014-05-06,685000.0,8961970510,8961970510,4.0,2.5,3030.0,7864.0,2.0,0.0,0.0,3,9,3030.0,0.0,1999,0.0,98074,47.6075,-122.017,2790.0,7034.0,Urban,14.679691661136095
2015-04-03,486000.0,3574800810,3574800810,4.0,3.0,2260.0,7336.0,2.0,0.0,0.0,4,7,2260.0,0.0,1977,,98034,47.7297,-122.219,2200.0,7724.0,Urban,10.025883195410186
2014-06-05,749000.0,7732410390,7732410390,3.0,2.5,2670.0,10338.0,2.0,,0.0,3,9,2670.0,0.0,1987,,98007,47.6599,-122.146,2670.0,8866.0,Urban,9.426424984087294
2014-11-14,260000.0,7697870700,7697870700,3.0,2.5,1520.0,6298.0,2.0,0.0,0.0,3,7,1520.0,0.0,1986,,98030,47.3687,-122.182,1670.0,7207.0,Urban,17.84461567962915
2015-01-14,1020000.0,9275702405,9275702405,3.0,1.75,3610.0,8502.0,1.5,0.0,2.0,3,10,2610.0,1000.0,1930,0.0,98126,47.583,-122.379,2900.0,5016.0,Urban,2.710328618310771
2015-03-10,565000.0,1370804461,1370804461,3.0,1.75,1130.0,5111.0,1.0,0.0,0.0,4,7,930.0,200.0,1942,0.0,98199,47.6379,-122.4,1360.0,4424.0,Urban,3.846819020415381
2014-10-14,355000.0,4310702440,4310702440,3.0,2.0,1480.0,2502.0,2.0,0.0,0.0,3,7,1480.0,0.0,1991,0.0,98103,47.6969,-122.338,1850.0,5000.0,Urban,6.273165108913581
2014-07-30,775000.0,3935900030,3935900030,5.0,2.0,3540.0,9970.0,2.0,0.0,3.0,3,9,3540.0,0.0,1970,0.0,98125,47.7108,-122.277,2280.0,7195.0,Urban,7.669052438927036
2015-04-22,335000.0,6385800030,6385800030,4.0,2.25,2100.0,7305.0,1.0,,0.0,4,7,1050.0,1050.0,1963,0.0,98188,47.4676,-122.296,1760.0,7308.0,Urban,9.723858528935722
2014-06-20,1300000.0,1193000390,1193000390,5.0,4.0,3366.0,7800.0,2.5,0.0,2.0,3,8,2966.0,400.0,1937,0.0,98199,47.6466,-122.391,2340.0,6000.0,Urban,3.9136088038517425
2014-06-03,545000.0,8605900060,8605900060,3.0,1.75,1810.0,3000.0,1.5,0.0,0.0,4,7,1810.0,0.0,1903,0.0,98107,47.6599,-122.363,1140.0,3000.0,Urban,3.979731743739102
2014-11-18,540000.0,3964400160,3964400160,3.0,1.75,1680.0,4240.0,1.5,0.0,0.0,4,7,1680.0,0.0,1926,0.0,98144,47.5745,-122.311,1460.0,4240.0,Urban,2.4009739355464474
2014-09-15,687500.0,1455600045,1455600045,3.0,1.75,2450.0,9377.0,1.0,0.0,2.0,4,8,1540.0,910.0,1962,0.0,98125,47.7296,-122.284,2520.0,9725.0,Urban,8.81550571712129
2014-07-08,115000.0,4031000520,4031000520,1.0,2.0,1150.0,9812.0,1.0,0.0,0.0,4,7,1150.0,0.0,1962,0.0,98001,47.2951,-122.284,1200.0,9812.0,Urban,21.613429295675413
2014-11-25,227000.0,4031000520,4031000520,1.0,2.0,1150.0,9812.0,1.0,0.0,0.0,4,7,1150.0,0.0,1962,0.0,98001,47.2951,-122.284,1200.0,9812.0,Urban,21.613429295675413
2015-04-29,870000.0,3299610240,3299610240,4.0,2.5,3240.0,7621.0,2.0,0.0,2.0,3,9,3240.0,0.0,2003,,98075,47.5641,-122.032,4610.0,7150.0,Urban,14.285734179994792
2014-11-12,1190000.0,1727850350,1727850350,4.0,2.5,3480.0,12164.0,1.5,0.0,0.0,4,11,3480.0,0.0,1984,,98005,47.6404,-122.171,3960.0,16855.0,Urban,7.866093366925932
2014-09-10,375000.0,5416510990,5416510990,4.0,2.5,2800.0,5000.0,2.0,0.0,0.0,3,9,2800.0,0.0,2006,0.0,98038,47.3596,-122.036,2960.0,5092.0,Urban,21.943700659533533
2014-08-28,902000.0,4154303215,4154303215,3.0,2.75,3240.0,7200.0,1.0,,2.0,3,8,1620.0,1620.0,1960,,98118,47.567,-122.273,2700.0,7200.0,Urban,3.8630290067188655
2014-06-17,269500.0,421000465,421000465,2.0,1.5,1480.0,7276.0,1.0,0.0,0.0,4,6,940.0,540.0,1978,0.0,98056,47.4942,-122.166,1090.0,6710.0,Urban,10.949781664474111
2015-03-10,570000.0,9164100105,9164100105,3.0,1.0,1700.0,4750.0,1.5,,0.0,4,6,1200.0,500.0,1909,0.0,98117,47.6819,-122.389,1550.0,4750.0,Urban,5.863164729356035
2014-08-21,359950.0,6300000320,6300000320,2.0,1.0,1240.0,7590.0,1.0,0.0,0.0,4,7,1040.0,200.0,1939,,98133,47.7061,-122.34,1190.0,5692.0,Urban,6.912634398568356
2015-03-25,1450000.0,824059324,824059324,4.0,3.5,3720.0,8301.0,2.0,0.0,0.0,3,10,2880.0,840.0,2008,0.0,98004,47.5885,-122.199,2080.0,9676.0,Urban,6.321240674817403
2014-07-17,615000.0,259900320,259900320,3.0,2.5,1910.0,3427.0,2.0,0.0,0.0,3,8,1910.0,0.0,2001,0.0,98052,47.6324,-122.11,2240.0,3720.0,Urban,10.501628211827828
2014-06-04,250000.0,7888200140,7888200140,4.0,2.0,2120.0,8701.0,1.5,0.0,0.0,4,7,2120.0,0.0,1960,0.0,98198,47.3722,-122.308,1720.0,8527.0,Urban,16.207943194710012
2015-02-22,490000.0,3935900350,3935900350,4.0,2.0,1650.0,6480.0,2.0,0.0,0.0,5,7,1650.0,0.0,1947,0.0,98125,47.7117,-122.286,1650.0,6350.0,Urban,7.598965795294342
2014-05-28,210000.0,5347200162,5347200162,2.0,1.5,880.0,1157.0,2.0,0.0,0.0,3,7,880.0,0.0,2007,0.0,98126,47.5188,-122.376,1070.0,1203.0,Urban,6.376582737853768
2014-11-14,265500.0,1953400520,1953400520,3.0,1.0,1860.0,9225.0,1.0,0.0,0.0,3,7,1860.0,0.0,1957,0.0,98198,47.3904,-122.3,1740.0,12204.0,Urban,14.986367787574991
2014-06-20,1460000.0,1251200045,1251200045,5.0,3.25,3840.0,4800.0,3.0,0.0,3.0,3,10,2750.0,1090.0,2008,,98144,47.5929,-122.29,2060.0,4800.0,Urban,2.166173234735854
2014-06-05,310000.0,1858600012,1858600012,4.0,2.25,2192.0,12128.0,2.0,0.0,0.0,3,8,2192.0,0.0,2006,0.0,98030,47.3644,-122.2,1914.0,4649.0,Urban,17.810081500590506
2015-04-09,324500.0,4307310400,4307310400,3.0,2.5,1590.0,4108.0,2.0,0.0,0.0,3,7,1590.0,0.0,2003,0.0,98056,47.4832,-122.181,2160.0,3912.0,Urban,11.040900034523657
2014-09-29,599000.0,6708200320,6708200320,4.0,4.75,3700.0,11000.0,1.0,0.0,0.0,4,7,1840.0,1860.0,1962,0.0,98028,47.768,-122.251,1720.0,11564.0,Urban,11.799275038454297
2014-07-09,525000.0,1473060030,1473060030,4.0,2.5,3670.0,9958.0,2.0,0.0,0.0,3,10,3670.0,0.0,2005,0.0,98058,47.4617,-122.159,3300.0,10679.0,Urban,12.84148079533744
2014-05-15,400000.0,6163901382,6163901382,3.0,1.0,1630.0,10304.0,1.0,,0.0,5,7,1630.0,0.0,1953,0.0,98155,47.7548,-122.317,1480.0,8515.0,Urban,10.291902213374573
2014-12-23,887500.0,617000030,617000030,3.0,3.0,4230.0,54977.0,2.0,0.0,3.0,3,9,3780.0,450.0,1951,20000.0,98166,47.4176,-122.343,2880.0,27201.0,Urban,13.041729919703847
2014-07-23,344000.0,2887700875,2887700875,2.0,1.0,1060.0,3325.0,1.5,0.0,0.0,4,6,770.0,290.0,1932,0.0,98115,47.6896,-122.307,1820.0,4275.0,Urban,5.879993605585978
2014-05-15,525000.0,9465910030,9465910030,3.0,2.5,2700.0,7434.0,2.0,0.0,0.0,3,9,2700.0,0.0,1991,0.0,98072,47.7434,-122.174,2660.0,8405.0,Urban,11.999211765762498
2014-08-22,385000.0,6918710340,6918710340,3.0,2.25,2110.0,8000.0,2.0,0.0,0.0,3,8,2110.0,0.0,1975,0.0,98034,47.7311,-122.204,1740.0,7270.0,Urban,10.488639848286082
2014-12-17,820000.0,629810560,629810560,4.0,2.5,3720.0,8633.0,2.0,0.0,0.0,3,10,3720.0,0.0,1999,0.0,98074,47.6085,-122.013,3515.0,9660.0,Urban,14.866470079112787
2015-04-27,1310000.0,1025039320,1025039320,4.0,3.5,3440.0,5000.0,2.0,0.0,0.0,3,11,2560.0,880.0,2006,0.0,98199,47.6672,-122.409,3090.0,10241.0,Urban,5.53041837082123
2014-07-29,549000.0,3575200030,3575200030,4.0,2.25,2420.0,59800.0,1.0,0.0,0.0,4,8,1350.0,1070.0,1985,0.0,98074,47.6206,-122.056,2160.0,17598.0,Urban,12.899365707232125
2015-02-25,180000.0,3298701070,3298701070,3.0,1.0,1090.0,6771.0,1.5,0.0,0.0,3,7,1090.0,0.0,1929,0.0,98106,47.5177,-122.353,1230.0,4662.0,Urban,6.192296087616939
2015-01-27,350000.0,1705400350,1705400350,3.0,1.0,1050.0,5518.0,1.0,0.0,0.0,3,7,1050.0,0.0,1948,,98118,47.5564,-122.278,1490.0,4269.0,Urban,4.266049161796157
2015-04-09,197400.0,7682200320,7682200320,3.0,2.0,1610.0,7575.0,1.0,0.0,0.0,4,7,1110.0,500.0,1965,0.0,98003,47.334,-122.3,1920.0,8400.0,Urban,18.86802824114355
2014-08-06,267000.0,3814701090,3814701090,3.0,2.5,1760.0,6477.0,2.0,0.0,0.0,4,8,1760.0,0.0,1986,0.0,98030,47.3731,-122.172,1890.0,6800.0,Urban,17.756756692086775
2014-12-24,480000.0,8099800340,8099800340,3.0,1.5,1540.0,20281.0,1.0,0.0,0.0,3,7,1540.0,0.0,1977,,98075,47.5817,-122.007,1710.0,21090.0,Urban,15.243311970595494
2014-10-13,650000.0,5418200340,5418200340,4.0,2.5,2580.0,9450.0,1.0,0.0,0.0,4,8,1660.0,920.0,1959,,98125,47.703,-122.28,2060.0,9450.0,Urban,7.114656188821285
2015-02-13,600000.0,2767601805,2767601805,2.0,1.0,1370.0,5000.0,1.5,0.0,0.0,3,7,1370.0,0.0,1905,0.0,98107,47.6744,-122.383,1500.0,5000.0,Urban,5.274741354268267
2015-04-30,490000.0,8682280340,8682280340,2.0,1.75,1440.0,6265.0,1.0,0.0,0.0,3,8,1440.0,0.0,2005,,98053,47.7028,-122.013,1810.0,5209.0,Urban,16.283161865618332
2014-11-21,225000.0,1432900030,1432900030,3.0,1.0,1410.0,7700.0,1.0,0.0,0.0,3,7,980.0,430.0,1962,,98058,47.4577,-122.171,1510.0,7700.0,Urban,12.719102795690853
2014-07-03,640000.0,1546600125,1546600125,3.0,2.25,1980.0,10115.0,1.0,0.0,0.0,3,8,1980.0,0.0,1959,0.0,98005,47.6384,-122.174,2800.0,10143.0,Urban,7.691974473958991
2014-06-10,710000.0,7560000070,7560000070,3.0,3.5,2440.0,3427.0,2.0,0.0,0.0,3,7,1990.0,450.0,2000,0.0,98005,47.589,-122.165,2440.0,2601.0,Urban,7.876174376310496
2014-06-09,325000.0,2130200160,2130200160,3.0,2.0,1350.0,11805.0,1.0,0.0,0.0,3,7,1350.0,0.0,1986,0.0,98019,47.7313,-121.971,1350.0,14200.0,Rural,18.895588841862267
2014-07-25,595000.0,9238430140,9238430140,3.0,3.25,3130.0,28001.0,1.0,0.0,0.0,3,9,2210.0,920.0,1985,0.0,98072,47.7741,-122.122,2710.0,34999.0,Urban,15.168741957350797
2014-07-18,128750.0,7116000350,7116000350,3.0,1.0,880.0,7004.0,1.0,0.0,0.0,3,5,880.0,0.0,1950,0.0,98002,47.3019,-122.216,880.0,7828.0,Urban,21.71483295938862
2014-10-17,465000.0,4039500390,4039500390,3.0,2.25,1920.0,7300.0,1.0,0.0,0.0,3,7,1240.0,680.0,1961,0.0,98008,47.6078,-122.128,1920.0,7700.0,Urban,9.50893080716407
2014-07-26,710000.0,8031700186,8031700186,4.0,1.75,2700.0,7625.0,1.0,0.0,0.0,4,8,1450.0,1250.0,1937,,98115,47.6838,-122.323,1760.0,3300.0,Urban,5.378681170057701
2015-03-06,605000.0,7625702505,7625702505,4.0,2.75,1670.0,6000.0,1.0,0.0,0.0,5,7,840.0,830.0,1917,0.0,98136,47.5496,-122.385,1100.0,6000.0,Urban,4.623359593619352
2014-08-08,994000.0,7511000140,7511000140,4.0,2.5,3470.0,20445.0,2.0,0.0,0.0,4,10,3470.0,0.0,1963,0.0,98040,47.547,-122.219,3360.0,21950.0,Urban,6.67282937081761
2014-06-19,489950.0,3191000030,3191000030,3.0,2.25,1820.0,7326.0,2.0,0.0,0.0,3,8,1820.0,0.0,1983,,98034,47.7133,-122.217,2430.0,7696.0,Urban,9.135604370327837
2014-05-06,365000.0,6150700394,6150700394,3.0,1.5,1310.0,8160.0,1.0,0.0,0.0,3,7,1310.0,0.0,1950,0.0,98133,47.7291,-122.339,1090.0,7560.0,Urban,8.498160685224516
2015-02-02,359950.0,1786640030,1786640030,3.0,2.0,1790.0,7212.0,1.0,0.0,0.0,4,8,1790.0,0.0,1998,0.0,98042,47.3898,-122.154,2330.0,7212.0,Urban,17.108806236784602
2014-09-29,495000.0,7708200400,7708200400,4.0,2.5,2460.0,4774.0,2.0,0.0,0.0,3,8,2460.0,0.0,2006,0.0,98059,47.4912,-122.145,2510.0,4399.0,Urban,11.80194616984792
2014-05-21,255000.0,4406000390,4406000390,3.0,1.5,1060.0,9039.0,1.0,0.0,0.0,3,7,1060.0,0.0,1973,,98058,47.4293,-122.151,1410.0,9515.0,Urban,14.86044731791772
2014-08-12,330000.0,1926059094,1926059094,3.0,1.75,1340.0,10276.0,1.0,0.0,0.0,4,7,1340.0,0.0,1961,,98034,47.7207,-122.222,2950.0,7987.0,Urban,9.425820802194961
2014-07-07,450000.0,9413500350,9413500350,3.0,1.75,1480.0,8394.0,1.0,,0.0,4,8,1480.0,0.0,1971,0.0,98052,47.6634,-122.144,1920.0,9184.0,Urban,9.60875584971825
2015-04-21,485000.0,5152800030,5152800030,4.0,2.75,2910.0,16362.0,1.0,0.0,2.0,4,9,2120.0,790.0,1969,0.0,98003,47.3397,-122.322,2850.0,14904.0,Urban,18.420547547365874
2014-08-12,375000.0,1775950030,1775950030,4.0,1.75,1940.0,15909.0,1.0,0.0,0.0,3,8,970.0,970.0,1974,0.0,98072,47.7578,-122.094,1940.0,15120.0,Urban,15.245130860324942
2014-10-17,570000.0,4221250320,4221250320,4.0,2.5,2280.0,4534.0,2.0,0.0,0.0,3,8,2280.0,0.0,2003,,98075,47.5902,-122.018,2246.0,4534.0,Urban,14.67694806743951
2015-04-23,350000.0,6749700117,6749700117,3.0,2.25,1190.0,1022.0,3.0,0.0,0.0,3,8,1190.0,0.0,1998,,98103,47.6972,-122.349,1210.0,1171.0,Urban,6.336894832115182
2015-02-25,550000.0,290000075,290000075,3.0,1.0,1260.0,6000.0,1.0,0.0,3.0,3,7,1260.0,0.0,1951,0.0,98146,47.5058,-122.384,2020.0,6600.0,Urban,7.347435517953153
2014-07-31,513000.0,1842100160,1842100160,5.0,2.0,2270.0,8652.0,1.0,0.0,0.0,3,7,1150.0,1120.0,1965,0.0,98052,47.6692,-122.151,1950.0,8050.0,Urban,9.489252979817289
2014-12-05,450000.0,4365200055,4365200055,4.0,2.25,1990.0,7320.0,1.0,0.0,0.0,4,7,1030.0,960.0,1965,0.0,98126,47.5237,-122.376,1320.0,7320.0,Urban,6.056865253599385
2015-02-09,432500.0,3644100030,3644100030,4.0,1.75,1500.0,1856.0,1.0,0.0,0.0,5,7,750.0,750.0,1901,0.0,98144,47.5917,-122.296,1220.0,1739.0,Urban,1.9578189755116535
2015-01-23,480000.0,8121200710,8121200710,3.0,2.25,1950.0,8892.0,2.0,0.0,0.0,3,8,1950.0,0.0,1983,0.0,98052,47.7213,-122.11,1900.0,8750.0,Urban,13.041357976713865
2014-07-28,402200.0,3574801740,3574801740,3.0,1.75,1790.0,6980.0,1.0,0.0,0.0,3,7,1330.0,460.0,1980,,98034,47.7311,-122.226,1770.0,8081.0,Urban,9.942621207035653
2015-04-13,650000.0,644000102,644000102,3.0,1.0,1520.0,10227.0,1.0,,0.0,4,6,1520.0,0.0,1951,0.0,98004,47.5872,-122.196,2710.0,10912.0,Urban,6.476129205067917
2015-04-24,1200000.0,5315100784,5315100784,4.0,2.5,3240.0,13044.0,2.0,0.0,0.0,4,9,3240.0,0.0,1984,0.0,98040,47.5825,-122.242,2920.0,13044.0,Urban,4.506526004128096
2014-07-28,312000.0,9578200030,9578200030,3.0,2.0,2440.0,13250.0,1.0,0.0,0.0,4,8,1440.0,1000.0,1977,0.0,98030,47.375,-122.227,2400.0,10650.0,Urban,16.712027222150198
2015-04-02,610000.0,2313900810,2313900810,4.0,2.0,2220.0,5821.0,1.5,0.0,0.0,4,7,1380.0,840.0,1916,0.0,98116,47.5723,-122.382,1850.0,5000.0,Urban,3.300697011783862
2015-03-23,823000.0,1623300055,1623300055,5.0,1.75,2640.0,7722.0,1.5,0.0,0.0,4,7,1650.0,990.0,1915,,98117,47.6802,-122.361,1750.0,4000.0,Urban,5.287265324106531
